ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0006259,DNA metabolic process,5/4823,15/18215,0.36313831538679,0.882627849898448,0.794586274896047,g40366/g848/g966/g11143/g28042,5
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,5/4823,15/18215,0.36313831538679,0.882627849898448,0.794586274896047,g22461/g37945/g7222/g369/g28442,5
GO:0019901,protein kinase binding,5/4823,15/18215,0.36313831538679,0.882627849898448,0.794586274896047,g13265/g26550/g31094/g29558/g28999,5
GO:0003774,motor activity,25/4823,88/18215,0.379253197507503,0.906690606190284,0.816248786324687,g20127/g24952/g24956/g16129/g16493/g12656/g26749/g33041/g34374/g34376/g34377/g22899/g23415/g41290/g41646/g41934/g36708/g37207/g4296/g4701/g258/g9665/g9887/g10609/g5220,25
GO:0003777,microtubule motor activity,25/4823,88/18215,0.379253197507503,0.906690606190284,0.816248786324687,g20631/g38426/g39323/g39694/g39828/g39829/g16058/g34824/g35381/g26572/g27128/g27151/g22250/g22817/g23461/g41275/g37997/g18174/g688/g11143/g5561/g29515/g28599/g2507/g3009,25
GO:0006887,exocytosis,8/4823,26/18215,0.379946539736881,0.906690606190284,0.816248786324687,g20689/g24474/g15550/g16623/g26697/g36556/g6329/g31272,8
GO:0016779,nucleotidyltransferase activity,8/4823,26/18215,0.379946539736881,0.906690606190284,0.816248786324687,g39690/g12290/g26499/g27334/g40483/g36652/g18002/g6034,8
GO:0005730,nucleolus,4/4823,12/18215,0.397347740368297,0.928329413840795,0.83572913647021,g26339/g33213/g8339/g8859,4
GO:0006506,GPI anchor biosynthetic process,4/4823,12/18215,0.397347740368297,0.928329413840795,0.83572913647021,g17220/g36137/g41461/g733,4
GO:0006974,cellular response to DNA damage stimulus,4/4823,12/18215,0.397347740368297,0.928329413840795,0.83572913647021,g34002/g23881/g15234/g8568,4
GO:0016853,isomerase activity,4/4823,12/18215,0.397347740368297,0.928329413840795,0.83572913647021,g25699/g16473/g17952/g31849,4
GO:0016787,hydrolase activity,48/4823,174/18215,0.397855463074627,0.928329413840795,0.83572913647021,g19707/g19834/g20246/g24623/g25483/g38315/g15588/g11636/g11737/g11814/g12359/g13398/g13475/g35041/g35390/g35484/g35851/g35954/g36008/g33143/g33185/g33603/g23744/g41708/g3889/g14109/g14557/g14966/g7438/g18474/g18951/g1551/g10273/g10660/g10954/g10994/g10997/g5472/g31121/g31381/g31493/g32011/g32282/g29818/g28179/g28705/g2153/g2439,48
GO:0008009,chemokine activity,10/4823,34/18215,0.411910146375031,0.956870915251732,0.861423640998552,g24434/g25144/g17250/g12008/g27314/g41840/g17944/g31651/g28165/g28623,10
GO:0005783,endoplasmic reticulum,20/4823,71/18215,0.417270676821469,0.965053327450533,0.868789862707347,g24606/g25699/g38252/g38253/g39548/g16473/g12701/g13219/g13246/g35582/g35659/g41727/g41926/g7035/g7933/g183/g8621/g5830/g6362/g30752,20
GO:0006366,transcription by RNA polymerase II,5/4823,16/18215,0.42343995266505,0.975026206794522,0.877767953585445,g15587/g33427/g18774/g30120/g28855,5
GO:0043169,cation binding,6/4823,20/18215,0.443013794961934,0.999997796198151,0.90024864259242,g19861/g36235/g27163/g22783/g36534/g7030,6
GO:0071805,potassium ion transmembrane transport,7/4823,24/18215,0.458673488672261,0.999997796198151,0.90024864259242,g7622/g18017/g18041/g8968/g11011/g11247/g5934,7
GO:0003714,transcription corepressor activity,4/4823,13/18215,0.465248315264839,0.999997796198151,0.90024864259242,g33113/g22463/g5531/g6623,4
GO:0007009,plasma membrane organization,4/4823,13/18215,0.465248315264839,0.999997796198151,0.90024864259242,g36052/g23166/g14768/g1344,4
GO:0008134,transcription factor binding,4/4823,13/18215,0.465248315264839,0.999997796198151,0.90024864259242,g19527/g19592/g20713/g25055,4
GO:0030247,polysaccharide binding,4/4823,13/18215,0.465248315264839,0.999997796198151,0.90024864259242,g34989/g17689/g8713/g6413,4
GO:0005215,transporter activity,65/4823,242/18215,0.470837951687893,0.999997796198151,0.90024864259242,g20122/g20546/g21661/g24892/g39064/g39291/g16404/g16510/g16992/g11745/g12031/g12669/g12731/g13113/g13408/g34636/g35254/g35311/g26952/g27333/g33503/g34077/g34150/g34196/g22284/g22447/g23470/g36720/g36830/g37954/g4188/g4357/g4411/g4494/g4664/g13795/g13997/g7033/g7465/g7477/g7555/g7957/g611/g951/g1133/g9205/g9463/g9689/g10690/g10693/g10715/g6350/g6503/g6540/g6646/g6736/g31419/g32101/g29772/g29872/g29973/g30241/g30499/g2265/g2780,65
GO:0005267,potassium channel activity,8/4823,28/18215,0.471744211044988,0.999997796198151,0.90024864259242,g12001/g26371/g7622/g18017/g18041/g11011/g11247/g5934,8
GO:0005667,transcription regulator complex,12/4823,43/18215,0.473373567268112,0.999997796198151,0.90024864259242,g25106/g16035/g17225/g26699/g22674/g23503/g41426/g7632/g18665/g8550/g8944/g5228,12
GO:0006730,one-carbon metabolic process,5/4823,17/18215,0.482556476167836,0.999997796198151,0.90024864259242,g21361/g39621/g16919/g35135/g26691,5
GO:0008509,anion transmembrane transporter activity,5/4823,17/18215,0.482556476167836,0.999997796198151,0.90024864259242,g12031/g35254/g4188/g4494/g2780,5
GO:0019752,carboxylic acid metabolic process,5/4823,17/18215,0.482556476167836,0.999997796198151,0.90024864259242,g26077/g39462/g27618/g17444/g30223,5
GO:0016887,ATPase activity,26/4823,96/18215,0.485303183102931,0.999997796198151,0.90024864259242,g20204/g21663/g24892/g25872/g16565/g12044/g13408/g22795/g40958/g41107/g36422/g36600/g37997/g3873/g4411/g7515/g17542/g17998/g11128/g11229/g5517/g5519/g5520/g31217/g28492/g2845,26
GO:0004714,transmembrane receptor protein tyrosine kinase activity,10/4823,36/18215,0.492866762421469,0.999997796198151,0.90024864259242,g25105/g15893/g16708/g11787/g12492/g23058/g23068/g41950/g4403/g9001,10
GO:0016491,oxidoreductase activity,89/4823,334/18215,0.493083071031492,0.999997796198151,0.90024864259242,g19384/g19496/g19499/g19790/g19860/g20146/g20247/g20325/g21224/g21325/g21586/g21658/g21719/g24620/g25251/g25354/g26077/g38896/g39807/g15550/g17077/g17172/g17253/g12121/g12534/g13164/g13578/g34715/g34755/g34878/g35485/g35783/g26230/g26677/g27168/g27543/g27545/g32536/g32770/g32844/g32861/g33079/g22293/g22945/g22946/g22948/g23230/g24038/g40446/g41205/g41220/g41505/g37570/g37572/g37576/g37578/g37581/g14211/g14256/g14384/g14423/g7047/g7203/g7554/g7685/g8002/g8091/g8398/g17444/g18550/g546/g574/g1236/g1241/g1493/g8806/g9200/g10561/g10563/g5579/g31140/g31446/g29516/g29989/g28659/g28676/g1816/g2117/g2828,89
GO:0004843,thiol-dependent ubiquitin-specific protease activity,6/4823,21/18215,0.49601278194983,0.999997796198151,0.90024864259242,g21716/g22632/g40666/g37273/g1010/g9065,6
GO:0008234,cysteine-type peptidase activity,11/4823,40/18215,0.501702553364908,0.999997796198151,0.90024864259242,g38636/g15933/g12059/g27632/g27633/g33368/g33369/g6413/g31127/g28280/g1870,11
GO:0005743,mitochondrial inner membrane,7/4823,25/18215,0.507095391908382,0.999997796198151,0.90024864259242,g22795/g13974/g6877/g7477/g17863/g8869/g9407,7
GO:0003924,GTPase activity,35/4823,131/18215,0.508620002043244,0.999997796198151,0.90024864259242,g20171/g24796/g26003/g38440/g38816/g39239/g39633/g16781/g11659/g11748/g12517/g34794/g35507/g35508/g27579/g33090/g23933/g40418/g41106/g41490/g41642/g41803/g4415/g15363/g8879/g11455/g5457/g5459/g5461/g31463/g32040/g30196/g30605/g2074/g2075,35
GO:0008138,protein tyrosine/serine/threonine phosphatase activity,17/4823,63/18215,0.511699609566742,0.999997796198151,0.90024864259242,g15566/g16623/g12323/g12898/g34852/g22854/g36889/g7361/g7683/g8326/g18727/g18757/g310/g1492/g8717/g9261/g10486,17
GO:0004016,adenylate cyclase activity,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g39164/g32689/g1817,3
GO:0004709,MAP kinase kinase kinase activity,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g20397/g27317/g4441,3
GO:0006171,cAMP biosynthetic process,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g39164/g32689/g1817,3
GO:0008440,inositol-1,4,5-trisphosphate 3-kinase activity,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g37782/g1219/g10427,3
GO:0015269,calcium-activated potassium channel activity,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g21062/g27378/g34108,3
GO:0016874,ligase activity,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g12226/g40735/g7729,3
GO:0031072,heat shock protein binding,3/4823,10/18215,0.518329332501907,0.999997796198151,0.90024864259242,g35006/g35896/g15316,3
GO:0009190,cyclic nucleotide biosynthetic process,9/4823,33/18215,0.524895461681318,0.999997796198151,0.90024864259242,g24835/g25302/g39164/g26391/g32689/g33613/g37989/g5369/g1817,9
GO:0016849,phosphorus-oxygen lyase activity,9/4823,33/18215,0.524895461681318,0.999997796198151,0.90024864259242,g24835/g25302/g39164/g26391/g32689/g33613/g37989/g5369/g1817,9
GO:0045892,negative regulation of transcription, DNA-templated,9/4823,33/18215,0.524895461681318,0.999997796198151,0.90024864259242,g13476/g35307/g35594/g22463/g23134/g41979/g36909/g10275/g6623,9
GO:0003707,steroid hormone receptor activity,20/4823,75/18215,0.529309345647962,0.999997796198151,0.90024864259242,g19754/g21727/g38756/g15964/g12951/g35275/g22831/g23625/g23844/g13678/g13691/g7138/g279/g9499/g11211/g5585/g5875/g5880/g31721/g2664,20
GO:0004935,adrenergic receptor activity,4/4823,14/18215,0.530149282850409,0.999997796198151,0.90024864259242,g597/g9755/g31643/g31875,4
GO:0005764,lysosome,4/4823,14/18215,0.530149282850409,0.999997796198151,0.90024864259242,g21451/g12191/g23649/g8768,4
GO:0005834,heterotrimeric G-protein complex,4/4823,14/18215,0.530149282850409,0.999997796198151,0.90024864259242,g19719/g20182/g40350/g13718,4
GO:0005852,eukaryotic translation initiation factor 3 complex,4/4823,14/18215,0.530149282850409,0.999997796198151,0.90024864259242,g26601/g32787/g32916/g37303,4
GO:0052689,carboxylic ester hydrolase activity,4/4823,14/18215,0.530149282850409,0.999997796198151,0.90024864259242,g35954/g41824/g3715/g30395,4
GO:0043401,steroid hormone mediated signaling pathway,21/4823,79/18215,0.534592181262126,0.999997796198151,0.90024864259242,g19754/g21727/g38756/g15964/g12951/g35275/g22831/g23625/g23844/g4906/g13678/g13691/g7138/g279/g9499/g11211/g5585/g5875/g5880/g31721/g2664,21
GO:0005125,cytokine activity,5/4823,18/18215,0.539395538938655,0.999997796198151,0.90024864259242,g22364/g23513/g23939/g8709/g10026,5
GO:0030131,clathrin adaptor complex,6/4823,22/18215,0.547157102974888,0.999997796198151,0.90024864259242,g12606/g22622/g40494/g14894/g7042/g8066,6
GO:0007160,cell-matrix adhesion,7/4823,26/18215,0.553939705866304,0.999997796198151,0.90024864259242,g22384/g14197/g7599/g7600/g1065/g30344/g28208,7
GO:0030170,pyridoxal phosphate binding,14/4823,53/18215,0.556479539830596,0.999997796198151,0.90024864259242,g20473/g39462/g39742/g12870/g34809/g34848/g35906/g27618/g13831/g14863/g9060/g10167/g30223/g28617,14
GO:0030246,carbohydrate binding,14/4823,53/18215,0.556479539830596,0.999997796198151,0.90024864259242,g24272/g24822/g25121/g12863/g37388/g14702/g15215/g7334/g9915/g9916/g10486/g10562/g28461/g28717,14
GO:0006979,response to oxidative stress,8/4823,30/18215,0.560020846974625,0.999997796198151,0.90024864259242,g19387/g12237/g34975/g27306/g41573/g9026/g31831/g29774,8
GO:0007015,actin filament organization,8/4823,30/18215,0.560020846974625,0.999997796198151,0.90024864259242,g39081/g34974/g31230/g31518/g31884/g28608/g2281/g2652,8
GO:0051082,unfolded protein binding,12/4823,46/18215,0.57998944585147,0.999997796198151,0.90024864259242,g21073/g38211/g12695/g35896/g14716/g15316/g7242/g7389/g7614/g10344/g30752/g28341,12
GO:0007166,cell surface receptor signaling pathway,20/4823,77/18215,0.583304070104475,0.999997796198151,0.90024864259242,g21182/g24794/g24821/g25121/g38755/g35122/g26900/g40407/g40461/g40462/g41746/g37901/g4201/g4269/g14702/g8322/g6150/g6662/g29954/g30364,20
GO:0000186,activation of MAPKK activity,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g27317/g4441/g5627,3
GO:0004983,neuropeptide Y receptor activity,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g19886/g484/g3160,3
GO:0006879,cellular iron ion homeostasis,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g16085/g730/g30250,3
GO:0008380,RNA splicing,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g15582/g34972/g35168,3
GO:0009072,aromatic amino acid family metabolic process,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g19789/g21243/g21244,3
GO:0015631,tubulin binding,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g27751/g175/g29478,3
GO:0016500,protein-hormone receptor activity,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g15919/g22893/g31113,3
GO:0030136,clathrin-coated vesicle,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g10693/g30499/g29015,3
GO:0030414,peptidase inhibitor activity,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g39737/g4648/g6413,3
GO:0043039,tRNA aminoacylation,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g24140/g13767/g876,3
GO:0044237,cellular metabolic process,3/4823,11/18215,0.589670483860271,0.999997796198151,0.90024864259242,g24748/g39715/g9347,3
GO:0003725,double-stranded RNA binding,4/4823,15/18215,0.59088054374627,0.999997796198151,0.90024864259242,g24623/g33189/g4635/g13768,4
GO:0005885,Arp2/3 protein complex,4/4823,15/18215,0.59088054374627,0.999997796198151,0.90024864259242,g25768/g35621/g15357/g28608,4
GO:0003887,DNA-directed DNA polymerase activity,5/4823,19/18215,0.59312534045458,0.999997796198151,0.90024864259242,g20045/g12290/g14940/g7037/g31426,5
GO:0006099,tricarboxylic acid cycle,5/4823,19/18215,0.59312534045458,0.999997796198151,0.90024864259242,g38997/g11723/g11728/g13921/g999,5
GO:0015078,proton transmembrane transporter activity,7/4823,27/18215,0.598713124620884,0.999997796198151,0.90024864259242,g13113/g26914/g27478/g22450/g4046/g1240/g31863,7
GO:0050660,flavin adenine dinucleotide binding,13/4823,51/18215,0.616324002535934,0.999997796198151,0.90024864259242,g20146/g12121/g13164/g32536/g41502/g41505/g37956/g8091/g681/g6577/g28886/g1816/g2117,13
GO:0045454,cell redox homeostasis,15/4823,59/18215,0.621848552233338,0.999997796198151,0.90024864259242,g24620/g25699/g25987/g38635/g16473/g13164/g27543/g4448/g7685/g597/g10073/g31474/g30177/g28662/g2455,15
GO:0006412,translation,32/4823,125/18215,0.621947747807776,0.999997796198151,0.90024864259242,g19383/g19973/g25170/g25874/g38396/g39588/g15979/g16029/g12291/g26646/g27794/g33199/g33655/g41187/g41830/g36405/g37172/g4797/g4930/g13796/g14391/g7241/g7399/g553/g9029/g10671/g5825/g5871/g6599/g6640/g29921/g28984,32
GO:0004888,transmembrane signaling receptor activity,22/4823,87/18215,0.63957365699031,0.999997796198151,0.90024864259242,g24794/g24821/g25087/g25121/g38394/g38755/g35122/g26900/g34152/g40407/g40461/g40462/g41746/g4201/g4269/g14702/g9994/g6150/g6662/g31591/g29954/g30364,22
GO:0007605,sensory perception of sound,7/4823,28/18215,0.641036095812849,0.999997796198151,0.90024864259242,g13321/g23703/g37113/g7142/g18207/g9570/g6483,7
GO:0016620,oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor,7/4823,28/18215,0.641036095812849,0.999997796198151,0.90024864259242,g19790/g35783/g27545/g33079/g23230/g41205/g546,7
GO:0019001,guanyl nucleotide binding,7/4823,28/18215,0.641036095812849,0.999997796198151,0.90024864259242,g20171/g39633/g16781/g12517/g41803/g15363/g30605,7
GO:0031683,G-protein beta/gamma-subunit complex binding,7/4823,28/18215,0.641036095812849,0.999997796198151,0.90024864259242,g20171/g39633/g16781/g12517/g41803/g15363/g30605,7
GO:0005520,insulin-like growth factor binding,8/4823,32/18215,0.641253377450161,0.999997796198151,0.90024864259242,g19691/g24597/g11698/g40618/g13790/g6312/g30768/g28885,8
GO:0003735,structural constituent of ribosome,32/4823,126/18215,0.641913203483931,0.999997796198151,0.90024864259242,g19973/g25170/g25874/g38396/g39588/g15979/g16029/g12291/g27794/g33199/g33655/g34157/g41187/g41830/g36405/g37172/g37808/g4797/g4930/g13796/g14391/g7241/g7399/g553/g9029/g10671/g5825/g5871/g6599/g6640/g29921/g28984,32
GO:0009607,response to biotic stimulus,5/4823,20/18215,0.643162522285463,0.999997796198151,0.90024864259242,g16381/g37403/g14069/g10323/g6708,5
GO:0030154,cell differentiation,5/4823,20/18215,0.643162522285463,0.999997796198151,0.90024864259242,g38825/g39045/g14663/g6623/g32092,5
GO:0006364,rRNA processing,4/4823,16/18215,0.646694074106677,0.999997796198151,0.90024864259242,g34123/g34174/g4172/g9912,4
GO:0042310,vasoconstriction,4/4823,16/18215,0.646694074106677,0.999997796198151,0.90024864259242,g18680/g9636/g10605/g28080,4
GO:0016055,Wnt signaling pathway,16/4823,64/18215,0.652180770990058,0.999997796198151,0.90024864259242,g19408/g19409/g21004/g21493/g34143/g41121/g37649/g17998/g538/g540/g8580/g9779/g5517/g5519/g5520/g31883,16
GO:0016831,carboxy-lyase activity,3/4823,12/18215,0.653778065024262,0.999997796198151,0.90024864259242,g39462/g27618/g30223,3
GO:0019205,nucleobase-containing compound kinase activity,3/4823,12/18215,0.653778065024262,0.999997796198151,0.90024864259242,g11686/g11300/g5498,3
GO:0043065,positive regulation of apoptotic process,3/4823,12/18215,0.653778065024262,0.999997796198151,0.90024864259242,g15521/g9087/g9517,3
GO:0016192,vesicle-mediated transport,30/4823,119/18215,0.657291316655904,0.999997796198151,0.90024864259242,g20089/g20107/g20307/g20789/g25981/g38816/g16236/g16412/g12283/g12606/g27472/g32540/g22622/g23685/g40494/g41362/g41410/g41814/g36744/g36782/g36981/g4309/g14894/g7042/g8066/g788/g9235/g9566/g11168/g1810,30
GO:0016757,transferase activity, transferring glycosyl groups,9/4823,37/18215,0.677175422922197,0.999997796198151,0.90024864259242,g21695/g22083/g24274/g39348/g22653/g23615/g40544/g7472/g1241,9
GO:0016579,protein deubiquitination,16/4823,65/18215,0.678731101903611,0.999997796198151,0.90024864259242,g19834/g21149/g12582/g32504/g22619/g23006/g40666/g41406/g41472/g37274/g4800/g14593/g748/g1010/g9065/g28975,16
GO:0042127,regulation of cell population proliferation,6/4823,25/18215,0.683989324001924,0.999997796198151,0.90024864259242,g4553/g13716/g1205/g10868/g6622/g6636,6
GO:0005802,trans-Golgi network,5/4823,21/18215,0.689146816140348,0.999997796198151,0.90024864259242,g38816/g11748/g12897/g10693/g30499,5
GO:0015629,actin cytoskeleton,5/4823,21/18215,0.689146816140348,0.999997796198151,0.90024864259242,g25237/g25768/g12627/g35621/g15357,5
GO:0050661,NADP binding,5/4823,21/18215,0.689146816140348,0.999997796198151,0.90024864259242,g12121/g13340/g41502/g41505/g8091,5
GO:0000145,exocyst,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g21532/g26697/g36556/g28029,4
GO:0006633,fatty acid biosynthetic process,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g7729/g8398/g9200/g5883,4
GO:0007179,transforming growth factor beta receptor signaling pathway,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g16035/g8434/g8550/g8944,4
GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g12323/g12898/g34852/g7683,4
GO:0030334,regulation of cell migration,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g14197/g14535/g7410/g1274,4
GO:0046856,phosphatidylinositol dephosphorylation,4/4823,17/18215,0.697197950395552,0.999997796198151,0.90024864259242,g12579/g41291/g7332/g29749,4
GO:0007018,microtubule-based movement,22/4823,90/18215,0.707043712230456,0.999997796198151,0.90024864259242,g38426/g39323/g39694/g39828/g39829/g16058/g34824/g35381/g26572/g27128/g27151/g22250/g22817/g23461/g41275/g37997/g688/g11143/g5561/g29515/g2507/g3009,22
GO:0001518,voltage-gated sodium channel complex,3/4823,13/18215,0.710336989952088,0.999997796198151,0.90024864259242,g35247/g37049/g30521,3
GO:0005247,voltage-gated chloride channel activity,3/4823,13/18215,0.710336989952088,0.999997796198151,0.90024864259242,g38514/g28615/g2924,3
GO:0007420,brain development,3/4823,13/18215,0.710336989952088,0.999997796198151,0.90024864259242,g18778/g10245/g31236,3
GO:0010181,FMN binding,3/4823,13/18215,0.710336989952088,0.999997796198151,0.90024864259242,g12121/g37365/g6604,3
GO:0005789,endoplasmic reticulum membrane,7/4823,30/18215,0.717347360480042,0.999997796198151,0.90024864259242,g19927/g21668/g13340/g34708/g33398/g41461/g6431,7
GO:0051536,iron-sulfur cluster binding,6/4823,26/18215,0.72300420944261,0.999997796198151,0.90024864259242,g19783/g19927/g35720/g37365/g1816/g2117,6
GO:0030036,actin cytoskeleton organization,14/4823,59/18215,0.729858680882319,0.999997796198151,0.90024864259242,g19327/g19369/g12627/g26948/g22330/g4464/g1277/g8717/g8975/g31230/g31513/g31518/g29006/g1922,14
GO:0042626,ATPase-coupled transmembrane transporter activity,9/4823,39/18215,0.740990522085577,0.999997796198151,0.90024864259242,g21663/g25872/g16565/g22795/g23478/g36600/g11229/g31217/g2845,9
GO:0004950,chemokine receptor activity,4/4823,18/18215,0.742284353668951,0.999997796198151,0.90024864259242,g24479/g32936/g33136/g30021,4
GO:0006520,cellular amino acid metabolic process,4/4823,18/18215,0.742284353668951,0.999997796198151,0.90024864259242,g12870/g35041/g18550/g359,4
GO:0034314,Arp2/3 complex-mediated actin nucleation,4/4823,18/18215,0.742284353668951,0.999997796198151,0.90024864259242,g25768/g35621/g15357/g28608,4
GO:0001558,regulation of cell growth,8/4823,35/18215,0.745396391005486,0.999997796198151,0.90024864259242,g19691/g24597/g11698/g40618/g13790/g6312/g30768/g28885,8
GO:0005840,ribosome,28/4823,116/18215,0.748411904773738,0.999997796198151,0.90024864259242,g19973/g25170/g25874/g38396/g15979/g16029/g12291/g27794/g33199/g33655/g41187/g41830/g36405/g37172/g4797/g13796/g14391/g7241/g7399/g553/g9029/g10671/g5825/g5871/g6599/g6640/g29921/g28984,28
GO:0016773,phosphotransferase activity, alcohol group as acceptor,6/4823,27/18215,0.758515947963103,0.999997796198151,0.90024864259242,g19279/g16146/g16248/g36286/g27574/g36652,6
GO:0016051,carbohydrate biosynthetic process,3/4823,14/18215,0.75947909188891,0.999997796198151,0.90024864259242,g21987/g13506/g13964,3
GO:0016772,transferase activity, transferring phosphorus-containing groups,3/4823,14/18215,0.75947909188891,0.999997796198151,0.90024864259242,g12002/g13215/g31400,3
GO:0032259,methylation,3/4823,14/18215,0.75947909188891,0.999997796198151,0.90024864259242,g32894/g3892/g2312,3
GO:0046933,proton-transporting ATP synthase activity, rotational mechanism,3/4823,14/18215,0.75947909188891,0.999997796198151,0.90024864259242,g39409/g9017/g2829,3
GO:0006511,ubiquitin-dependent protein catabolic process,20/4823,85/18215,0.76785341609628,0.999997796198151,0.90024864259242,g21149/g16494/g12295/g27069/g32504/g34013/g22619/g23006/g40666/g41406/g41472/g36417/g36825/g37274/g4800/g14593/g748/g9065/g6609/g28975,20
GO:0004129,cytochrome-c oxidase activity,5/4823,23/18215,0.768433229563813,0.999997796198151,0.90024864259242,g19839/g38345/g18886/g9775/g6738,5
GO:0015986,ATP synthesis coupled proton transport,5/4823,23/18215,0.768433229563813,0.999997796198151,0.90024864259242,g13113/g22450/g4046/g9017/g2829,5
GO:0030001,metal ion transport,5/4823,23/18215,0.768433229563813,0.999997796198151,0.90024864259242,g20482/g26415/g4222/g11442/g2623,5
GO:0036459,thiol-dependent ubiquitinyl hydrolase activity,13/4823,57/18215,0.779291835135355,0.999997796198151,0.90024864259242,g21149/g12582/g32504/g22619/g23006/g41406/g41472/g37274/g4800/g14593/g748/g9065/g28975,13
GO:0016042,lipid catabolic process,4/4823,19/18215,0.782060090526116,0.999997796198151,0.90024864259242,g33143/g18778/g10245/g28361,4
GO:0019904,protein domain specific binding,4/4823,19/18215,0.782060090526116,0.999997796198151,0.90024864259242,g19592/g20713/g33439/g13913,4
GO:0045893,positive regulation of transcription, DNA-templated,4/4823,19/18215,0.782060090526116,0.999997796198151,0.90024864259242,g27540/g23462/g10011/g10412,4
GO:0051537,2 iron, 2 sulfur cluster binding,4/4823,19/18215,0.782060090526116,0.999997796198151,0.90024864259242,g12534/g35485/g1816/g2117,4
GO:0000276,mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g13113/g4046,2
GO:0001609,G protein-coupled adenosine receptor activity,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g35375/g8623,2
GO:0001973,G protein-coupled adenosine receptor signaling pathway,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g35375/g8623,2
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g39633/g16781,2
GO:0007283,spermatogenesis,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g13148/g18912,2
GO:0008235,metalloexopeptidase activity,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g22480/g22959,2
GO:0008284,positive regulation of cell population proliferation,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g9764/g6288,2
GO:0015630,microtubule cytoskeleton,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g30397/g30399,2
GO:0015935,small ribosomal subunit,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g36405/g13796,2
GO:0042742,defense response to bacterium,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g11748/g8800,2
GO:0046875,ephrin receptor binding,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g12402/g34060,2
GO:0048038,quinone binding,2/4823,10/18215,0.787726897421841,0.999997796198151,0.90024864259242,g20474/g23317,2
GO:0016627,oxidoreductase activity, acting on the CH-CH group of donors,6/4823,28/18215,0.790555907640445,0.999997796198151,0.90024864259242,g38993/g12673/g41424/g18120/g30020/g28886,6
GO:0016790,thiolester hydrolase activity,3/4823,15/18215,0.80162872892457,0.999997796198151,0.90024864259242,g33514/g33516/g6694,3
GO:0046873,metal ion transmembrane transporter activity,3/4823,15/18215,0.80162872892457,0.999997796198151,0.90024864259242,g20482/g26415/g4222,3
GO:0007017,microtubule-based process,8/4823,37/18215,0.801926830830192,0.999997796198151,0.90024864259242,g24796/g38440/g12290/g34794/g33090/g4415/g2074/g2075,8
GO:0007219,Notch signaling pathway,4/4823,20/18215,0.81678448258628,0.999997796198151,0.90024864259242,g20655/g16137/g14663/g10960,4
GO:0006464,cellular protein modification process,6/4823,29/18215,0.819230185982619,0.999997796198151,0.90024864259242,g19768/g19884/g39728/g35256/g18276/g230,6
