ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0016616,oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor,3/1803,42/18215,0.799406834031107,0.999976806097886,0.909510798658033,g13340/g15109/g29647,3
GO:0004675,transmembrane receptor protein serine/threonine kinase activity,1/1803,16/18215,0.811460298022497,0.999976806097886,0.909510798658033,g29468,1
GO:0006289,nucleotide-excision repair,1/1803,16/18215,0.811460298022497,0.999976806097886,0.909510798658033,g16001,1
GO:0006366,transcription by RNA polymerase II,1/1803,16/18215,0.811460298022497,0.999976806097886,0.909510798658033,g9424,1
GO:0042310,vasoconstriction,1/1803,16/18215,0.811460298022497,0.999976806097886,0.909510798658033,g10605,1
GO:0004198,calcium-dependent cysteine-type endopeptidase activity,2/1803,31/18215,0.826178268920275,0.999976806097886,0.909510798658033,g33347/g8310,2
GO:0022848,acetylcholine-gated cation-selective channel activity,2/1803,31/18215,0.826178268920275,0.999976806097886,0.909510798658033,g37535/g2493,2
GO:0003746,translation elongation factor activity,1/1803,17/18215,0.830139186019938,0.999976806097886,0.909510798658033,g5457,1
GO:0004984,olfactory receptor activity,1/1803,17/18215,0.830139186019938,0.999976806097886,0.909510798658033,g36423,1
GO:0005164,tumor necrosis factor receptor binding,1/1803,17/18215,0.830139186019938,0.999976806097886,0.909510798658033,g13491,1
GO:0006414,translational elongation,1/1803,17/18215,0.830139186019938,0.999976806097886,0.909510798658033,g5457,1
GO:0030286,dynein complex,1/1803,17/18215,0.830139186019938,0.999976806097886,0.909510798658033,g37997,1
GO:0009058,biosynthetic process,3/1803,45/18215,0.83604895329108,0.999976806097886,0.909510798658033,g12870/g36652/g1236,3
GO:0005783,endoplasmic reticulum,5/1803,71/18215,0.844057642080544,0.999976806097886,0.909510798658033,g11863/g13219/g35659/g41926/g30752,5
GO:0008146,sulfotransferase activity,5/1803,71/18215,0.844057642080544,0.999976806097886,0.909510798658033,g20138/g21939/g21987/g22482/g14759,5
GO:0005125,cytokine activity,1/1803,18/18215,0.846968455588355,0.999976806097886,0.909510798658033,g9309,1
GO:0008536,Ran GTPase binding,1/1803,18/18215,0.846968455588355,0.999976806097886,0.909510798658033,g27566,1
GO:0034314,Arp2/3 complex-mediated actin nucleation,1/1803,18/18215,0.846968455588355,0.999976806097886,0.909510798658033,g9178,1
GO:0006313,transposition, DNA-mediated,1/1803,19/18215,0.862131167825218,0.999976806097886,0.909510798658033,g1871,1
GO:0016477,cell migration,1/1803,19/18215,0.862131167825218,0.999976806097886,0.909510798658033,g418,1
GO:0009607,response to biotic stimulus,1/1803,20/18215,0.875792274904309,0.999976806097886,0.909510798658033,g14069,1
GO:0005102,signaling receptor binding,3/1803,49/18215,0.875816085336978,0.999976806097886,0.909510798658033,g39211/g39504/g34143,3
GO:0006955,immune response,9/1803,124/18215,0.876002517176989,0.999976806097886,0.909510798658033,g25145/g38394/g13491/g34989/g27159/g8713/g9309/g9424/g29852,9
GO:0020037,heme binding,9/1803,124/18215,0.876002517176989,0.999976806097886,0.909510798658033,g16124/g12121/g12587/g34359/g22394/g37989/g4179/g17543/g2488,9
GO:0004867,serine-type endopeptidase inhibitor activity,2/1803,36/18215,0.883992090990857,0.999976806097886,0.909510798658033,g15865/g36923,2
GO:0016810,hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds,1/1803,21/18215,0.888100410565069,0.999976806097886,0.909510798658033,g9510,1
GO:0007166,cell surface receptor signaling pathway,5/1803,77/18215,0.889732878804073,0.999976806097886,0.909510798658033,g13443/g26956/g22822/g40461/g8322,5
GO:0007017,microtubule-based process,2/1803,37/18215,0.893174575689382,0.999976806097886,0.909510798658033,g16229/g5558,2
GO:0000413,protein peptidyl-prolyl isomerization,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g17799,1
GO:0003755,peptidyl-prolyl cis-trans isomerase activity,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g17799,1
GO:0004497,monooxygenase activity,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g9437,1
GO:0005861,troponin complex,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g16256,1
GO:0006950,response to stress,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g9625,1
GO:0017137,Rab GTPase binding,1/1803,22/18215,0.899189503659011,0.999976806097886,0.909510798658033,g20929,1
GO:0004553,hydrolase activity, hydrolyzing O-glycosyl compounds,3/1803,53/18215,0.906779435070048,0.999976806097886,0.909510798658033,g35465/g36938/g7874,3
GO:0008168,methyltransferase activity,5/1803,80/18215,0.907898991745786,0.999976806097886,0.909510798658033,g35245/g3892/g14558/g7489/g10993,5
GO:0004518,nuclease activity,1/1803,23/18215,0.909180232230594,0.999976806097886,0.909510798658033,g18356,1
GO:0015074,DNA integration,1/1803,23/18215,0.909180232230594,0.999976806097886,0.909510798658033,g1871,1
GO:0015986,ATP synthesis coupled proton transport,1/1803,23/18215,0.909180232230594,0.999976806097886,0.909510798658033,g4046,1
GO:0019888,protein phosphatase regulator activity,1/1803,23/18215,0.909180232230594,0.999976806097886,0.909510798658033,g34804,1
GO:0007154,cell communication,4/1803,68/18215,0.914864137398898,0.999976806097886,0.909510798658033,g20393/g7795/g17470/g28360,4
GO:0006869,lipid transport,1/1803,24/18215,0.918181333884521,0.999976806097886,0.909510798658033,g14021,1
GO:0007596,blood coagulation,1/1803,24/18215,0.918181333884521,0.999976806097886,0.909510798658033,g7184,1
GO:0008285,negative regulation of cell population proliferation,1/1803,24/18215,0.918181333884521,0.999976806097886,0.909510798658033,g9087,1
GO:0008152,metabolic process,29/1803,367/18215,0.920149617899131,0.999976806097886,0.909510798658033,g21451/g38330/g15865/g35041/g35245/g26565/g26725/g27192/g32962/g22720/g40315/g40887/g36628/g36652/g37279/g3775/g4317/g4334/g13921/g7215/g7662/g555/g1236/g8845/g9232/g9390/g9471/g10204/g2148,29
GO:0016705,oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen,6/1803,96/18215,0.923034757153855,0.999976806097886,0.909510798658033,g16124/g34359/g22394/g4179/g17543/g2488,6
GO:0008033,tRNA processing,1/1803,25/18215,0.926290786636223,0.999976806097886,0.909510798658033,g1537,1
GO:0006396,RNA processing,3/1803,57/18215,0.930576877730524,0.999976806097886,0.909510798658033,g19249/g8607/g30019,3
GO:0006357,regulation of transcription by RNA polymerase II,6/1803,98/18215,0.931531800085123,0.999976806097886,0.909510798658033,g19772/g35235/g27187/g34279/g538/g9178,6
GO:0000723,telomere maintenance,1/1803,26/18215,0.93359687304056,0.999976806097886,0.909510798658033,g27397,1
GO:0003333,amino acid transmembrane transport,1/1803,26/18215,0.93359687304056,0.999976806097886,0.909510798658033,g22847,1
GO:0015171,amino acid transmembrane transporter activity,1/1803,26/18215,0.93359687304056,0.999976806097886,0.909510798658033,g22847,1
GO:0006351,transcription, DNA-templated,4/1803,73/18215,0.93925535154421,0.999976806097886,0.909510798658033,g38432/g38632/g39259/g9424,4
GO:0015078,proton transmembrane transporter activity,1/1803,27/18215,0.940179139130387,0.999976806097886,0.909510798658033,g4046,1
GO:0016740,transferase activity,1/1803,27/18215,0.940179139130387,0.999976806097886,0.909510798658033,g1236,1
GO:0016773,phosphotransferase activity, alcohol group as acceptor,1/1803,27/18215,0.940179139130387,0.999976806097886,0.909510798658033,g36652,1
GO:0045454,cell redox homeostasis,3/1803,59/18215,0.940251682544076,0.999976806097886,0.909510798658033,g25987/g7226/g30177,3
GO:0004888,transmembrane signaling receptor activity,5/1803,87/18215,0.940432992110571,0.999976806097886,0.909510798658033,g38394/g13443/g26956/g22822/g40461,5
GO:0016627,oxidoreductase activity, acting on the CH-CH group of donors,1/1803,28/18215,0.946109258557917,0.999976806097886,0.909510798658033,g38993,1
GO:0006281,DNA repair,7/1803,116/18215,0.948603353192738,0.999976806097886,0.909510798658033,g24855/g16059/g27397/g27499/g41708/g18356/g29971,7
GO:0005882,intermediate filament,3/1803,61/18215,0.948664160790746,0.999976806097886,0.909510798658033,g34856/g35413/g40556,3
GO:0003678,DNA helicase activity,1/1803,29/18215,0.951451811305488,0.999976806097886,0.909510798658033,g27397,1
GO:0003950,NAD+ ADP-ribosyltransferase activity,1/1803,29/18215,0.951451811305488,0.999976806097886,0.909510798658033,g3596,1
GO:0005975,carbohydrate metabolic process,11/1803,171/18215,0.957962071004538,0.999976806097886,0.909510798658033,g19575/g39348/g12484/g35465/g40544/g36577/g36938/g7874/g9915/g9916/g2599,11
GO:0006886,intracellular protein transport,10/1803,160/18215,0.961429512654417,0.999976806097886,0.909510798658033,g25059/g16412/g26865/g27566/g34114/g22414/g41814/g14894/g7042/g28908,10
GO:0008233,peptidase activity,3/1803,65/18215,0.96227918024932,0.999976806097886,0.909510798658033,g39509/g12036/g38006,3
GO:0016787,hydrolase activity,11/1803,174/18215,0.963868579640861,0.999976806097886,0.909510798658033,g11737/g35041/g23744/g41708/g1551/g9232/g9510/g10691/g10954/g31062/g28497,11
GO:0006139,nucleobase-containing compound metabolic process,1/1803,33/18215,0.968027084619476,0.999976806097886,0.909510798658033,g11686,1
GO:0006935,chemotaxis,1/1803,33/18215,0.968027084619476,0.999976806097886,0.909510798658033,g25145,1
GO:0008009,chemokine activity,1/1803,34/18215,0.971197647067561,0.999976806097886,0.909510798658033,g25145,1
GO:0005179,hormone activity,4/1803,84/18215,0.972105701173922,0.999976806097886,0.909510798658033,g38534/g22540/g31259/g28278,4
GO:0005506,iron ion binding,8/1803,142/18215,0.975526820535752,0.999976806097886,0.909510798658033,g16124/g12121/g34359/g22394/g4179/g17543/g1816/g2488,8
GO:0040007,growth,1/1803,36/18215,0.976627157214213,0.999976806097886,0.909510798658033,g12596,1
GO:0006096,glycolytic process,1/1803,37/18215,0.978945284478791,0.999976806097886,0.909510798658033,g34360,1
GO:0008289,lipid binding,3/1803,73/18215,0.979969763417295,0.999976806097886,0.909510798658033,g23515/g14021/g30241,3
GO:0006418,tRNA aminoacylation for protein translation,1/1803,38/18215,0.981033613892629,0.999976806097886,0.909510798658033,g34856,1
GO:0005198,structural molecule activity,9/1803,160/18215,0.981262333973626,0.999976806097886,0.909510798658033,g12665/g34856/g35413/g27438/g33802/g40556/g7250/g31837/g28707,9
GO:0006352,DNA-templated transcription, initiation,1/1803,39/18215,0.982914914115525,0.999976806097886,0.909510798658033,g8064,1
GO:0004812,aminoacyl-tRNA ligase activity,1/1803,41/18215,0.986136450720131,0.999976806097886,0.909510798658033,g34856,1
GO:0005576,extracellular region,24/1803,362/18215,0.98920298075615,0.999976806097886,0.909510798658033,g19710/g24482/g24498/g25145/g38463/g38534/g39211/g39504/g13470/g27159/g34143/g22303/g22540/g22618/g13856/g14021/g7184/g5210/g31063/g31259/g31729/g28278/g28885/g2737,24
GO:0004386,helicase activity,1/1803,44/18215,0.989866940595528,0.999976806097886,0.909510798658033,g27397,1
GO:0051082,unfolded protein binding,1/1803,46/18215,0.991778112467084,0.999976806097886,0.909510798658033,g30752,1
GO:0006457,protein folding,2/1803,69/18215,0.993610559117233,0.999976806097886,0.909510798658033,g17799/g30752,2
GO:0007601,visual perception,2/1803,69/18215,0.993610559117233,0.999976806097886,0.909510798658033,g25869/g39353,2
GO:0004252,serine-type endopeptidase activity,9/1803,180/18215,0.994408740543383,0.999976806097886,0.909510798658033,g12497/g27170/g22676/g41956/g14615/g7184/g9007/g28885/g3071,9
GO:0046982,protein heterodimerization activity,6/1803,139/18215,0.995361839060947,0.999976806097886,0.909510798658033,g21234/g24730/g37448/g7619/g7852/g8064,6
GO:0004842,ubiquitin-protein transferase activity,5/1803,130/18215,0.997144680224211,0.999976806097886,0.909510798658033,g24924/g34756/g8322/g1336/g29374,5
GO:0016758,transferase activity, transferring hexosyl groups,1/1803,58/18215,0.997655037417981,0.999976806097886,0.909510798658033,g4317,1
GO:0003735,structural constituent of ribosome,4/1803,126/18215,0.998958603799618,0.999976806097886,0.909510798658033,g19846/g33655/g34157/g6647,4
GO:0005840,ribosome,3/1803,116/18215,0.999485891636736,0.999976806097886,0.909510798658033,g19846/g33655/g6647,3
GO:0006412,translation,3/1803,125/18215,0.99977011168694,0.999976806097886,0.909510798658033,g19846/g33655/g6647,3
GO:0000786,nucleosome,2/1803,128/18215,0.999976806097886,0.999976806097886,0.909510798658033,g21234/g7852,2
